block_id,log,label,cause,raisonnement
blk_-210021574616486609,081110 002253 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000138_0/part-00138. blk_-210021574616486609,Normal,Allocation de bloc dans HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'allocation de bloc. Étape 2 : Le NameSystem vérifie la disponibilité de l'espace sur les DataNodes. Étape 3 : Le bloc est alloué avec succès et un identifiant unique est généré.
blk_-1547954353065580372,081110 002337 13 INFO dfs.DataBlockScanner: Verification succeeded for blk_-1547954353065580372,Anomaly,Bloc de données HDFS vérifié avec succès,Étape 1 : Le log HDFS indique une vérification réussie. Étape 2 : Le message INFO dfs.DataBlockScanner confirme la réussite. Étape 3 : Le label Anomaly est incorrect car la vérification a réussi.
blk_-8524274644018377752,081110 002914 4955 INFO dfs.DataNode$DataXceiver: Receiving block blk_-8524274644018377752 src: /10.251.42.16:33011 dest: /10.251.42.16:50010,Normal,Réception d'un bloc de données,Étape 1 : Le DataNode reçoit une demande de transfert de données. Étape 2 : Le bloc de données est identifié par son ID unique. Étape 3 : Les données sont transférées de la source à la destination spécifiée
blk_-2015110815660478655,081110 003441 4986 INFO dfs.DataNode$DataXceiver: Receiving block blk_-2015110815660478655 src: /10.251.35.1:53344 dest: /10.251.35.1:50010,Normal,Réception d'un bloc de données,Étape 1 : Le DataNode reçoit une demande de transfert de données. Étape 2 : Le bloc de données est identifié par son ID unique. Étape 3 : Les données sont transférées depuis le client vers le DataNode
blk_7484759945731484842,081110 003502 4937 INFO dfs.DataNode$PacketResponder: Received block blk_7484759945731484842 of size 67108864 from /10.251.203.149,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est stocké sur le disque local. Étape 3 : L'opération est enregistrée dans les journaux HDFS
blk_-4110733372292809607,081110 004247 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.242:50010 is added to blk_-4110733372292809607 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS a reçu une demande d'ajout d'un bloc de données. Étape 2 : Le bloc de données a été ajouté avec succès au système. Étape 3 : Le système a mis à jour la carte de blocs pour refléter les changements.
blk_-7152190882826520998,081110 010354 5184 INFO dfs.DataNode$PacketResponder: Received block blk_-7152190882826520998 of size 67108864 from /10.250.14.143,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec un identifiant unique. Étape 3 : La taille du bloc est vérifiée pour s'assurer qu'elle correspond aux attentes.
blk_-6543889749770222531,081110 010438 4917 INFO dfs.DataNode$DataXceiver: Receiving block blk_-6543889749770222531 src: /10.251.107.98:56224 dest: /10.251.107.98:50010,Normal,Transfert de bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est transféré depuis l'adresse source. Étape 3 : Le bloc est sauvegardé à l'adresse de destination
blk_8772892713521115147,081110 010506 5128 INFO dfs.DataNode$PacketResponder: Received block blk_8772892713521115147 of size 67108864 from /10.251.194.245,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec succès. Étape 3 : L'événement est enregistré dans les journaux HDFS avec le niveau d'information INFO.
blk_-6979800421545566530,081110 010525 5099 INFO dfs.DataNode$PacketResponder: Received block blk_-6979800421545566530 of size 67108864 from /10.250.10.176,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec un identifiant unique. Étape 3 : La taille du bloc est vérifiée pour s'assurer qu'elle correspond aux attentes.
blk_8935202950442998446,081110 010543 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000382_0/part-00382. blk_8935202950442998446,Normal,Allocation de bloc dans HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'écriture de données. Étape 2 : Le NameSystem de HDFS est sollicité pour allouer un nouveau bloc. Étape 3 : Le bloc est alloué avec succès et son identifiant est généré.
blk_-4799092443170733505,081110 010629 5132 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_-4799092443170733505 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le nœud de données a terminé le traitement d'un bloc. Étape 2 : Le bloc a été traité avec succès ou n'est plus nécessaire. Étape 3 : Le PacketResponder est arrêté pour libérer les ressources système.
blk_-3010126661650043258,081110 010759 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000392_0/part-00392. blk_-3010126661650043258,Normal,Allocation de bloc pour un fichier temporaire,"Étape 1 : Le système de fichiers HDFS reçoit une demande d'écriture de données. Étape 2 : Le NameSystem est sollicité pour allouer un bloc pour stocker les données. Étape 3 : Le bloc est alloué avec un identifiant unique, comme indiqué dans le log."
blk_-5215520749152394224,081110 010801 5186 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_-5215520749152394224 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le DataNode a terminé le traitement d'un bloc de données. Étape 2 : Le PacketResponder a été notifié pour arrêter son traitement. Étape 3 : Le PacketResponder a terminé son exécution pour le bloc spécifié.
blk_397848436489409658,081110 010815 5133 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_397848436489409658 terminating,Normal,Fin de la transmission de données pour un bloc,Étape 1 : Le DataNode a terminé la transmission de données pour un bloc spécifique. Étape 2 : Le processus PacketResponder a été arrêté pour ce bloc. Étape 3 : Cela indique une fin normale de la transmission de données pour le bloc blk_397848436489409658.
blk_-9181958042427679309,081110 010851 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.86:50010 is added to blk_-9181958042427679309 size 67108864,Normal,Ajout d'un bloc de données dans HDFS,Étape 1 : Le système de fichiers HDFS a détecté un nouveau bloc de données. Étape 2 : Le bloc a été ajouté à la carte de blocs. Étape 3 : Le système a mis à jour la carte de blocs pour refléter les changements
blk_-5124326558394984439,081110 010917 5109 INFO dfs.DataNode$PacketResponder: Received block blk_-5124326558394984439 of size 67108864 from /10.251.122.79,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec un identifiant unique. Étape 3 : La taille du bloc est vérifiée pour s'assurer qu'elle correspond aux attentes.
blk_-4741127506068309449,081110 010918 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.37:50010 is added to blk_-4741127506068309449 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout de bloc. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter le changement. Étape 3 : Le bloc est ajouté avec succès au nœud de données spécifié.
blk_-4937215748597091532,081110 010932 5174 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_-4937215748597091532 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le nœud de données HDFS a terminé le traitement d'un bloc de données. Étape 2 : Le processus PacketResponder a été arrêté. Étape 3 : Le message d'information est généré pour indiquer la fin du traitement du bloc de données.
blk_541463031152673662,081110 011001 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.25.237:50010 is added to blk_541463031152673662 size 67108864,Normal,Mise à jour du système de fichiers,Étape 1 : Le système de fichiers HDFS a ajouté un nouveau bloc. Étape 2 : Le bloc a été ajouté à la carte de blocs. Étape 3 : L'opération a été enregistrée dans les journaux avec le niveau d'information INFO.
blk_-7514806214244798312,081110 011100 5230 INFO dfs.DataNode$PacketResponder: Received block blk_-7514806214244798312 of size 67108864 from /10.250.15.101,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec un identifiant unique. Étape 3 : La taille du bloc est vérifiée pour s'assurer de son intégrité.
blk_-7007208336332784130,081110 011133 5157 INFO dfs.DataNode$PacketResponder: Received block blk_-7007208336332784130 of size 67108864 from /10.251.27.63,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données HDFS reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec un identifiant unique. Étape 3 : La taille du bloc est vérifiée pour s'assurer qu'elle correspond aux attentes.
blk_6996194389878584395,081110 011237 13 INFO dfs.DataBlockScanner: Verification succeeded for blk_6996194389878584395,Anomaly,Bloc de données HDFS corrompu,"Étape 1 : Le log HDFS indique une vérification réussie pour un bloc de données. Étape 2 : Cependant, le label Anomaly suggère qu'il y a une anomalie. Étape 3 : La combinaison de ces deux informations implique que le bloc de données a été corrompu avant la vérification."
blk_-6836642008179678048,081110 011335 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.146:50010 is added to blk_-6836642008179678048 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout de bloc. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter le changement. Étape 3 : Le bloc est ajouté avec succès au nœud de données spécifié.
blk_8060713381303305129,081110 011352 5321 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_8060713381303305129 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le nœud de données a terminé le traitement d'un bloc. Étape 2 : Le bloqueur de paquets a été arrêté. Étape 3 : L'opération s'est déroulée avec succès sans erreur
blk_5760391051658436046,081110 011406 5296 INFO dfs.DataNode$DataXceiver: Receiving block blk_5760391051658436046 src: /10.251.42.84:59752 dest: /10.251.42.84:50010,Anomaly,Connexion non autorisée,Étape 1 : Analyse du log HDFS pour identifier les connexions anormales. Étape 2 : Vérification de l'adresse IP source et de destination pour détecter les accès non autorisés. Étape 3 : Évaluation du protocole de communication utilisé pour déterminer si la connexion est sécurisée ou non.
blk_-7866582011201618766,081110 011431 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000675_0/part-00675. blk_-7866582011201618766,Normal,Allocation de bloc dans HDFS,"Étape 1 : Le système de fichiers HDFS reçoit une demande d'écriture de données. Étape 2 : Le NameSystem de HDFS alloue un nouveau bloc pour stocker les données. Étape 3 : Le bloc est créé avec un identifiant unique, tel que blk_-7866582011201618766, pour stocker les données dans le répertoire spécifié."
blk_-7555801584297376435,081110 011448 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.18:50010 is added to blk_-7555801584297376435 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS a détecté un nouveau bloc de données. Étape 2 : Le bloc a été ajouté à la carte de blocs. Étape 3 : Le serveur de noms HDFS a mis à jour la carte de blocs pour refléter les changements.
blk_-5949883083428548093,081110 011505 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.177:50010 is added to blk_-5949883083428548093 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout d'un bloc de données. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter l'ajout du bloc. Étape 3 : Le bloc est ajouté avec succès au nœud de données spécifié.
blk_-9162090767925303921,081110 011521 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000705_0/part-00705. blk_-9162090767925303921,Normal,Allocation de bloc dans HDFS,"Étape 1 : Le système de fichiers HDFS reçoit une demande d'écriture de données. Étape 2 : Le NameSystem de HDFS alloue un bloc pour stocker les données. Étape 3 : Le bloc est identifié par un ID unique, tel que blk_-9162090767925303921, pour une gestion efficace des données."
blk_-4196449318426994195,081110 011538 5164 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_-4196449318426994195 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le DataNode a terminé le traitement d'un bloc de données. Étape 2 : Le PacketResponder a reçu une instruction de terminaison. Étape 3 : Le processus de PacketResponder s'est terminé normalement
